Date,Location,MinTemp,MaxTemp,AvgTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Windspeed,Humidity9am,Humidity3pm,Humidity,Pressure9am,Pressure3pm,Pressure,Temp9am,Temp3pm
14/11/2016,Albury,11.3,20.9,16.1,18.8,WSW,46,S,ESE,22,20,21,80,60,70,1005.9,1007.7,1006.8,13.7,19.1
15/11/2016,Albury,6.9,22.9,14.9,0.8,WSW,33,SE,W,9,15,12,61,45,53,1017.3,1015.7,1016.5,13.7,21.5
16/11/2016,Albury,8.9,26.3,17.6,0,SSE,19,SE,SE,4,9,6.5,74,22,48,1021.1,1019.6,1020.35,16.8,25
17/11/2016,Albury,11,29.3,20.15,0,N,35,ESE,N,11,13,12,73,34,53.5,1022,1018.2,1020.1,18.7,27.9
18/11/2016,Albury,14,29.9,21.95,0,SSE,22,ENE,WSW,7,13,10,66,45,55.5,1016.1,1013,1014.55,21.7,29.1
19/11/2016,Albury,14.8,31.5,23.15,0,WSW,35,SE,WSW,7,17,12,74,26,50,1016.5,1015,1015.75,20.2,30.6
20/11/2016,Albury,14.6,32,23.3,0,NW,72,SSE,W,7,15,11,59,39,49,1017.9,1014.9,1016.4,22.5,29.8
21/11/2016,Albury,19.2,36.2,27.7,0.8,N,54,SSE,WSW,11,20,15.5,66,22,44,1015.6,1010.6,1013.1,23.6,35.3
22/11/2016,Albury,21.6,26.6,24.1,0,WSW,37,SE,W,11,11,11,51,45,48,1013.5,1013.1,1013.3,23.9,25.8
23/11/2016,Albury,14.3,21.6,17.95,19.2,WSW,50,SE,NNE,9,28,18.5,98,44,71,1011.8,1010.3,1011.05,14.5,20.2
24/11/2016,Albury,5.9,21.6,13.75,0.2,WSW,39,NE,SW,9,22,15.5,62,38,50,1016.8,1014,1015.4,12.7,20.4
25/11/2016,Albury,8.2,22,15.1,0,W,41,SE,SW,15,19,17,55,41,48,1015.5,1015.1,1015.3,14.7,21.1
26/11/2016,Albury,7.3,24.5,15.9,0,WSW,35,S,NW,9,20,14.5,63,39,51,1018.1,1015.7,1016.9,14.7,23.6
27/11/2016,Albury,9.3,28.1,18.7,0,NNW,22,W,WSW,7,19,13,67,34,50.5,1016.7,1014.1,1015.4,18,26.7
28/11/2016,Albury,11.4,29.2,20.3,0,WSW,33,SSE,WSW,9,15,12,56,28,42,1014.1,1010.5,1012.3,20.6,28.2
29/11/2016,Albury,10.8,29.4,20.1,0,NW,33,SSE,W,6,13,9.5,62,21,41.5,1011.8,1009.5,1010.65,18.5,27.9
30/11/2016,Albury,12.9,32.2,22.55,0,WNW,43,SE,SE,9,22,15.5,56,14,35,1007.9,1004.4,1006.15,22,31
1/12/2016,Albury,13.7,30.2,21.95,0,SW,35,SSE,WSW,4,15,9.5,58,32,45,1008,1005.2,1006.6,20.5,28.5
2/12/2016,Albury,12.8,30.8,21.8,0,WNW,39,E,WNW,4,24,14,61,22,41.5,1009.3,1009.4,1009.35,20.5,29.9
3/12/2016,Albury,13.8,31.2,22.5,0,W,37,SSE,SE,7,20,13.5,58,19,38.5,1013.8,1012,1012.9,21.2,29.8
4/12/2016,Albury,12.8,32.8,22.8,0,NNW,33,NNE,W,11,11,11,46,33,39.5,1013.1,1008.7,1010.9,21.6,31.8
5/12/2016,Albury,19.3,32.8,26.05,0,WSW,44,W,SW,6,28,17,62,40,51,1008.5,1007.4,1007.95,25.2,30.9
6/12/2016,Albury,19.8,26.1,22.95,0,NW,31,SSE,SSW,9,20,14.5,72,35,53.5,1011.7,1010.8,1011.25,22.1,24
7/12/2016,Albury,10,29.6,19.8,0,SW,43,SE,S,7,11,9,62,23,42.5,1014.6,1011.8,1013.2,19.5,27.8
8/12/2016,Albury,11.5,29.7,20.6,0,WNW,63,SSE,SSW,6,39,22.5,51,86,68.5,1003.3,1000.5,1001.9,21.7,16.4
9/12/2016,Albury,9.9,21,15.45,1,W,46,E,W,28,28,28,54,37,45.5,1012.6,1014.9,1013.75,14,19.4
10/12/2016,Albury,7.5,26.9,17.2,0,S,30,E,W,6,13,9.5,56,32,44,1021.6,1018.6,1020.1,15.9,25.2
11/12/2016,Albury,10.7,29.8,20.25,0,SSW,31,SSE,E,9,15,12,57,27,42,1021.2,1018.3,1019.75,19.2,27.8
12/12/2016,Albury,11.7,33,22.35,0,W,31,NE,NE,7,15,11,57,24,40.5,1020.7,1016.4,1018.55,20.6,31
13/12/2016,Albury,13.4,37.2,25.3,0,NNW,52,ESE,W,9,30,19.5,51,11,31,1014,1008.2,1011.1,21.7,35.9
14/12/2016,Albury,20.4,26.9,23.65,0.4,W,35,ESE,ESE,6,20,13,65,40,52.5,1008.2,1010.2,1009.2,23.1,24.1
15/12/2016,Albury,13.8,29.8,21.8,0,NNE,33,SE,NW,17,11,14,51,28,39.5,1013.8,1011.3,1012.55,19,28.1
16/12/2016,Albury,16,22.7,19.35,5.2,NNE,22,E,SSE,7,11,9,93,66,79.5,1010.7,1007.8,1009.25,17.3,21.6
17/12/2016,Albury,17.3,28.5,22.9,0,W,56,ENE,WSW,6,31,18.5,72,20,46,1007.2,1007.1,1007.15,21.9,28
18/12/2016,Albury,9,26.3,17.65,0,W,35,ENE,SSE,15,13,14,40,22,31,1019.1,1016.7,1017.9,15.3,24
19/12/2016,Albury,10.3,29.5,19.9,0,NE,37,NNE,NNW,11,13,12,52,27,39.5,1018.5,1012.5,1015.5,19.6,27.5
20/12/2016,Albury,13.1,29.6,21.35,0,WSW,39,WSW,WNW,6,7,6.5,67,50,58.5,1006.6,1006.5,1006.55,17.8,25.7
21/12/2016,Albury,9.7,28.3,19,1.2,ESE,44,E,N,6,20,13,47,28,37.5,1013.3,1012.7,1013,19.5,26.8
22/12/2016,Albury,14.1,31.4,22.75,0,SE,22,E,N,13,11,12,47,29,38,1016.9,1013.3,1015.1,21.3,30
23/12/2016,Albury,15.4,35.3,25.35,0,ENE,33,E,SE,19,11,15,49,28,38.5,1015.9,1010.9,1013.4,24.5,32
24/12/2016,Albury,17.5,34,25.75,0,NE,48,NE,NW,20,11,15.5,49,69,59,1013.6,1011.7,1012.65,27.8,23.5
25/12/2016,Albury,15.9,35.6,25.75,1.6,ENE,33,W,E,7,17,12,58,25,41.5,1015.3,1011.8,1013.55,23.8,34.4
26/12/2016,Albury,17.6,36.5,27.05,0,SW,48,ESE,NW,11,19,15,45,26,35.5,1012,1008.3,1010.15,28,34
27/12/2016,Albury,20.9,31.5,26.2,2,SE,37,S,WSW,17,22,19.5,88,55,71.5,1012.6,1009.6,1011.1,21.9,28.3
28/12/2016,Albury,21.9,35.6,28.75,0,NW,50,ESE,W,20,28,24,50,26,38,1008.2,1004.9,1006.55,28.1,34.4
29/12/2016,Albury,22,27.7,24.85,3.8,E,28,W,WNW,6,15,10.5,93,66,79.5,1007.4,1005.5,1006.45,22.9,26.7
30/12/2016,Albury,22.8,32.1,27.45,3.2,W,65,SSE,W,20,28,24,85,62,73.5,1002.5,999.2,1000.85,24.3,30.6
31/12/2016,Albury,15.9,33.1,24.5,4.4,W,35,SW,NE,6,15,10.5,54,25,39.5,1004.9,1003.4,1004.15,22.6,30.9
1/01/2017,Albury,15.5,31.6,23.55,0,WSW,39,E,N,9,24,16.5,63,25,44,1005.1,1004.1,1004.6,23.4,31.4
2/01/2017,Albury,14.9,32,23.45,0,SE,35,N,SSE,9,9,9,63,30,46.5,1011.1,1009.9,1010.5,20.6,30.5
3/01/2017,Albury,13.7,32,22.85,0,SE,24,SE,ESE,13,6,9.5,51,30,40.5,1018.5,1014.7,1016.6,21.1,29.5
4/01/2017,Albury,16.2,33,24.6,0,NNW,26,ESE,SSE,13,9,11,53,29,41,1018.4,1015.4,1016.9,23.9,31.2
5/01/2017,Albury,18,33.5,25.75,0,SSE,35,WSW,SSE,11,7,9,48,30,39,1017.5,1013.1,1015.3,24.3,32.4
6/01/2017,Albury,17.1,35.4,26.25,0,E,30,SSE,WSW,9,13,11,60,26,43,1016.1,1012.9,1014.5,24.4,34.2
7/01/2017,Albury,17.9,35.4,26.65,0,N,28,S,SSE,11,13,12,48,25,36.5,1015.9,1010.4,1013.15,26.2,33.6
8/01/2017,Albury,19.1,36,27.55,0,SE,24,SW,SSE,6,13,9.5,67,35,51,1010.6,1007,1008.8,23.2,32.2
9/01/2017,Albury,21.3,30.7,26,0,WSW,33,WNW,SW,6,0,3,61,86,73.5,1009.7,1011.3,1010.5,26.4,22.8
10/01/2017,Albury,19.8,31,25.4,10.6,SW,20,NE,SW,6,9,7.5,77,52,64.5,1012,1009.3,1010.65,23.5,29.8
11/01/2017,Albury,20.1,34.2,27.15,0,W,39,ENE,ESE,2,19,10.5,72,17,44.5,1008.2,1006.6,1007.4,25.9,33.1
12/01/2017,Albury,14.5,35,24.75,0,S,20,N,WSW,6,9,7.5,57,20,38.5,1010.6,1007.5,1009.05,22.4,32.8
13/01/2017,Albury,16.7,32,24.35,0,WSW,44,WNW,WSW,6,7,6.5,64,48,56,1003.2,1.00E+03,1001.6,21.9,28.2
14/01/2017,Albury,16.9,25.4,21.15,14.2,SW,41,NE,SE,20,26,23,62,37,49.5,1007.8,1009.3,1008.55,18.9,23.8
15/01/2017,Albury,11.5,31.6,21.55,0,WNW,26,SE,WSW,13,13,13,62,25,43.5,1015.8,1013.4,1014.6,18,28.5
16/01/2017,Albury,13.3,34.8,24.05,0,S,22,E,S,7,11,9,62,28,45,1015.9,1011.9,1013.9,20.9,32.7
17/01/2017,Albury,16,40.9,28.45,0,W,39,WNW,SSE,6,19,12.5,56,13,34.5,1012.4,1006.5,1009.45,22.5,39.3
18/01/2017,Albury,16.7,30.4,23.55,0,WNW,39,SE,WNW,11,26,18.5,44,43,43.5,1007.2,1009,1008.1,25.3,26.6
19/01/2017,Albury,14.9,33.3,24.1,0,SSE,24,NE,WNW,20,13,16.5,52,29,40.5,1011.3,1006.5,1008.9,20.8,31.5
20/01/2017,Albury,18.6,28.1,23.35,18,WSW,54,NE,WNW,13,26,19.5,100,61,80.5,996.6,995.9,996.25,19.3,25.7
21/01/2017,Albury,11.4,30.1,20.75,2.6,SE,24,SSE,SW,11,11,11,64,34,49,1011.5,1010.6,1011.05,17.6,26.7
22/01/2017,Albury,14.6,32.9,23.75,0,SE,28,S,NNE,11,15,13,61,31,46,1015.3,1011.4,1013.35,21.5,31
23/01/2017,Albury,19.2,39.3,29.25,0,N,46,NNE,W,0,28,14,58,22,40,1009.1,1004,1006.55,23.3,37.7
24/01/2017,Albury,23.2,32.6,27.9,0,WSW,50,SSW,W,20,24,22,71,34,52.5,1008.8,1009.9,1009.35,25.6,31.7
25/01/2017,Albury,16.3,32.4,24.35,0,NW,28,SW,W,9,15,12,53,16,34.5,1017.3,1013.4,1015.35,22.1,30.5
26/01/2017,Albury,15.8,34.2,25,0,WSW,26,S,WNW,9,9,9,56,25,40.5,1014.7,1012,1013.35,22.1,32
27/01/2017,Albury,17.4,35.9,26.65,0,SE,28,SSE,SW,9,7,8,55,27,41,1015,1011.5,1013.25,23.5,34.4
28/01/2017,Albury,17.5,36.9,27.2,0,WNW,39,SW,WSW,7,17,12,64,14,39,1013.8,1011.2,1012.5,23.6,35.7
29/01/2017,Albury,16.8,38.5,27.65,0,WNW,39,S,S,7,20,13.5,50,12,31,1015.3,1012.3,1013.8,24.3,37.1
30/01/2017,Albury,16.4,42.5,29.45,0,WSW,72,NNE,SE,2,33,17.5,46,9,27.5,1009.7,1004.7,1007.2,23.5,40.9
31/01/2017,Albury,23.5,32.1,27.8,0,WNW,35,SE,SSE,17,20,18.5,59,24,41.5,1009.5,1009.6,1009.55,26,29.5
1/02/2017,Albury,15.7,27.8,21.75,0,SSW,39,N,S,7,19,13,55,27,41,1013.3,1011.6,1012.45,21.6,27.1
2/02/2017,Albury,11.9,28.1,20,0,W,52,NNW,S,0,17,8.5,65,26,45.5,1014.9,1013.5,1014.2,16.9,26.8
3/02/2017,Albury,12,33.6,22.8,0,S,30,WSW,NNE,9,9,9,63,20,41.5,1015.1,1012,1013.55,18.3,30.8
4/02/2017,Albury,14.5,34.3,24.4,0,S,26,S,NW,2,11,6.5,58,21,39.5,1013.3,1010.4,1011.85,19.7,32.2
5/02/2017,Albury,18.9,32.6,25.75,0,WSW,52,WNW,W,6,15,10.5,49,40,44.5,1010.3,1008,1009.15,23.3,29.9
6/02/2017,Albury,20.9,23.8,22.35,3.4,SSE,15,NW,N,0,4,2,94,88,91,1011.9,1013.3,1012.6,21.9,23.4
7/02/2017,Albury,18.9,33.1,26,5.2,SE,30,SSW,W,20,11,15.5,66,42,54,1017.1,1015.4,1016.25,21.8,31.4
8/02/2017,Albury,20,35.8,27.9,0,NNE,39,ESE,SW,17,19,18,49,33,41,1020.1,1016,1018.05,24.9,33.6
9/02/2017,Albury,20.5,40.3,30.4,0,NNE,33,S,SE,9,15,12,62,29,45.5,1016.4,1010.8,1013.6,26.8,38.2
10/02/2017,Albury,23,43.7,33.35,0,WSW,44,W,NNE,7,30,18.5,67,17,42,1009.9,1006.1,1008,28.2,42.4
11/02/2017,Albury,23.9,40.7,32.3,0,WNW,39,NNW,WNW,6,7,6.5,61,32,46.5,1006.6,1003.9,1005.25,28.1,36.4
12/02/2017,Albury,20,21.2,20.6,1.4,SW,50,SSW,NNW,19,26,22.5,72,57,64.5,1003.3,1007.2,1005.25,20.6,16.5
13/02/2017,Albury,10,25.6,17.8,1,WSW,43,NNW,WNW,19,24,21.5,57,39,48,1011,1010.2,1010.6,15.3,23.7
14/02/2017,Albury,11.5,28.6,20.05,0,SSE,24,SW,SW,11,11,11,57,26,41.5,1016,1013.8,1014.9,17.5,26.1
15/02/2017,Albury,11.9,32.9,22.4,0,N,31,S,NNW,7,19,13,65,27,46,1015.1,1010.2,1012.65,18.4,30.6
16/02/2017,Albury,13.4,37.8,25.6,0,W,52,ENE,N,2,26,14,50,10,30,1010.8,1007,1008.9,20.1,37
17/02/2017,Albury,17.5,32,24.75,0,NW,37,NW,WSW,6,13,9.5,53,37,45,1008.3,1007.1,1007.7,23.3,28.9
18/02/2017,Albury,13.9,25.1,19.5,1,W,44,NNE,W,15,26,20.5,62,28,45,1008.6,1007.7,1008.15,18.8,24
20/02/2017,Albury,7.5,22.1,14.8,0,W,37,NNE,S,13,15,14,82,42,62,1013.9,1013.2,1013.55,11,18.9
21/02/2017,Albury,8.4,27.1,17.75,0,NNW,30,SE,SSE,6,13,9.5,73,27,50,1020.9,1018.3,1019.6,13.2,24.9
22/02/2017,Albury,10.6,34.7,22.65,0,N,39,N,SE,6,19,12.5,60,14,37,1018.6,1014,1016.3,17.2,32.7
23/02/2017,Albury,14.5,35.9,25.2,0,WSW,37,SSW,SSE,6,24,15,53,15,34,1015.9,1015,1015.45,21.3,34.7
24/02/2017,Albury,15.1,33.6,24.35,0,WSW,52,SW,ESE,9,22,15.5,52,16,34,1019.4,1016.2,1017.8,20.6,32.9
25/02/2017,Albury,15.4,30.3,22.85,0,SE,31,SSW,WSW,20,11,15.5,51,35,43,1019.4,1016.4,1017.9,19.5,28.9
26/02/2017,Albury,14.7,30.9,22.8,0,NE,31,SW,SE,13,13,13,55,30,42.5,1020.8,1018.5,1019.65,21,28.3
27/02/2017,Albury,14.1,32.2,23.15,0,NNE,48,W,ENE,2,13,7.5,60,28,44,1023.7,1020.2,1021.95,20.1,30.2
28/02/2017,Albury,15.3,33.6,24.45,0,SSE,50,S,E,9,13,11,59,26,42.5,1022.7,1019,1020.85,20.7,32
1/03/2017,Albury,16.7,34.3,25.5,0,W,24,SW,SSE,6,6,6,57,28,42.5,1021.5,1017.8,1019.65,22,32.6
2/03/2017,Albury,17.7,34.5,26.1,0,SE,35,S,ESE,7,15,11,58,31,44.5,1018.1,1014.5,1016.3,23.3,32.5
3/03/2017,Albury,18.5,32.1,25.3,0,SE,54,SW,W,11,30,20.5,51,36,43.5,1018.4,1016,1017.2,24.4,31.2
4/03/2017,Albury,18.9,31.2,25.05,0,E,39,S,WNW,0,24,12,62,36,49,1017.1,1013.9,1015.5,20.6,29.4
5/03/2017,Albury,19.2,32.4,25.8,0,SE,33,SSW,WSW,9,9,9,77,28,52.5,1013.2,1010.1,1011.65,20.7,31
6/03/2017,Albury,15.4,29.9,22.65,0,SE,37,WSW,ENE,20,19,19.5,47,23,35,1014.8,1013.1,1013.95,21.4,28
7/03/2017,Albury,16.8,29.9,23.35,0,SE,28,WSW,S,20,11,15.5,47,23,35,1018.2,1015.6,1016.9,20.1,27.7
8/03/2017,Albury,12.4,29.5,20.95,0,NW,22,SSW,ESE,0,9,4.5,57,33,45,1019.3,1015.8,1017.55,18.9,27.3
9/03/2017,Albury,11.9,30.3,21.1,0,W,33,SW,NNE,6,19,12.5,67,30,48.5,1018.6,1014.9,1016.75,17.2,28.1
10/03/2017,Albury,11,32.7,21.85,0,WSW,33,NNE,W,0,19,9.5,51,20,35.5,1016.9,1012.9,1014.9,17.4,31.7
11/03/2017,Albury,14.3,32.5,23.4,0,SE,22,SW,SSE,2,9,5.5,49,23,36,1013.6,1009.3,1011.45,20.5,31.6
13/03/2017,Albury,16,30.9,23.45,0,ENE,46,SW,E,13,9,11,65,35,50,1011.2,1011,1011.1,19.8,29.8
14/03/2017,Albury,15.4,33.9,24.65,0,ENE,41,SW,SSE,4,20,12,65,25,45,1019,1015.8,1017.4,20.6,33
15/03/2017,Albury,16.7,33.8,25.25,0,ENE,44,S,SSE,9,24,16.5,60,30,45,1018.5,1013.6,1016.05,22.9,33
16/03/2017,Albury,20.9,31.5,26.2,0,NNE,35,N,SE,9,17,13,56,48,52,1012.2,1010,1011.1,25.5,28.2
17/03/2017,Albury,19.3,31.2,25.25,0,SE,35,ESE,SE,20,20,20,55,30,42.5,1018.3,1018.8,1018.55,21.3,30
18/03/2017,Albury,13.6,32.6,23.1,0,ESE,24,WSW,SE,11,7,9,52,27,39.5,1024.7,1021.9,1023.3,18.8,31.2
19/03/2017,Albury,15.3,34.9,25.1,0,SE,24,WNW,N,6,15,10.5,62,30,46,1020.2,1015,1017.6,20.2,33.1
23/03/2017,Albury,19.4,23.7,21.55,0.2,SE,39,SE,SE,15,24,19.5,64,60,62,1017.4,1017.1,1017.25,20.3,21.9
24/03/2017,Albury,14.2,27.8,21,0,ESE,22,W,N,13,9,11,68,39,53.5,1018.7,1015.3,1017,19.1,26.5
25/03/2017,Albury,17.6,24.4,21,3.2,SSE,26,SSE,S,2,15,8.5,82,69,75.5,1014.9,1013.5,1014.2,18.8,21.7
26/03/2017,Albury,15.6,30.3,22.95,0.2,SE,19,SSW,WSW,6,9,7.5,86,44,65,1015.5,1012.7,1014.1,19,29
27/03/2017,Albury,17.5,34.7,26.1,0,WSW,81,WSW,W,4,19,11.5,81,41,61,1013,1007.5,1010.25,20.2,32.9
28/03/2017,Albury,12.3,26,19.15,0,SW,30,SSW,SSE,0,7,3.5,74,32,53,1014.3,1012.4,1013.35,15.7,25
29/03/2017,Albury,10.5,28,19.25,0,N,28,NW,SSW,0,17,8.5,76,30,53,1012.5,1008.2,1010.35,13.9,26.7
30/03/2017,Albury,11.7,21.3,16.5,0,W,39,SSW,ESE,15,19,17,68,49,58.5,1011.8,1011.8,1011.8,13.7,19.1
31/03/2017,Albury,6.5,21.4,13.95,0,SSE,22,N,S,9,7,8,67,30,48.5,1020,1017.2,1018.6,11,20.3
1/04/2017,Albury,6,22.1,14.05,0,WSW,44,SW,ESE,0,20,10,80,42,61,1020.3,1018.9,1019.6,9.9,21.2
2/04/2017,Albury,7.6,22.8,15.2,0,SE,28,NW,NNE,15,9,12,54,39,46.5,1026.4,1023.7,1025.05,15.9,22.2
3/04/2017,Albury,12.1,23.9,18,0,SE,31,WNW,SSE,19,11,15,54,31,42.5,1030,1026.6,1028.3,16.1,23.7
4/04/2017,Albury,8.6,23.9,16.25,0,SSE,19,SW,WSW,7,11,9,65,33,49,1030.4,1026.4,1028.4,15.6,22.7
5/04/2017,Albury,9.1,24.2,16.65,0,SSE,19,SE,SSE,0,7,3.5,63,34,48.5,1027.6,1022.5,1025.05,15,23.1
6/04/2017,Albury,9.3,24.8,17.05,1.8,E,17,W,SE,4,7,5.5,64,31,47.5,1026,1022.5,1024.25,15.8,23.7
7/04/2017,Albury,8.7,25.4,17.05,10.8,N,26,SW,NE,0,13,6.5,68,33,50.5,1027.8,1023,1025.4,15.2,24.8
8/04/2017,Albury,9.1,24.2,16.65,0.2,N,31,E,NW,9,13,11,73,52,62.5,1023.9,1018,1020.95,15.7,22.5
9/04/2017,Albury,14.1,19.9,17,0,W,56,WSW,W,17,26,21.5,69,62,65.5,1009.3,1008.1,1008.7,18.5,14.6
10/04/2017,Albury,7.8,17.4,12.6,0,NW,39,S,W,19,11,15,89,72,80.5,1010.4,1011.7,1011.05,11.1,16.6
11/04/2017,Albury,5.9,21.3,13.6,0,ESE,28,WSW,ESE,9,17,13,81,44,62.5,1021.7,1019.7,1020.7,13.2,21.1
12/04/2017,Albury,8.1,23.9,16,0,SE,22,SW,SSE,9,4,6.5,64,40,52,1025.2,1021.7,1023.45,16.1,23.8
13/04/2017,Albury,8.4,24.1,16.25,0,WNW,20,WSW,SSE,2,7,4.5,76,45,60.5,1024.9,1021.1,1023,15.1,23.3
14/04/2017,Albury,7.8,24.2,16,0,WNW,31,SW,SSE,0,19,9.5,76,33,54.5,1023.3,1019.5,1021.4,15.2,23.9
15/04/2017,Albury,5.7,21.2,13.45,0,WNW,33,SSW,SE,2,9,5.5,77,44,60.5,1021.7,1018.7,1020.2,13.3,20.7
16/04/2017,Albury,6.4,21.4,13.9,0,SE,19,SW,NNE,7,11,9,75,42,58.5,1021.6,1018.6,1020.1,13.4,20.8
17/04/2017,Albury,8.6,24.8,16.7,0,SSE,20,SSW,SSE,6,15,10.5,71,42,56.5,1022.6,1019.2,1020.9,14.9,24.5
18/04/2017,Albury,11,26.9,18.95,1,ENE,22,SW,SE,2,15,8.5,68,40,54,1025.8,1023.6,1024.7,18.1,25.6
19/04/2017,Albury,9.6,24.6,17.1,17.2,SE,17,NNE,SE,7,9,8,78,49,63.5,1030.1,1026.3,1028.2,16.2,24.3
20/04/2017,Albury,9.7,26.3,18,0.6,ENE,26,SW,WNW,6,6,6,75,36,55.5,1029.5,1024.5,1027,16.2,24.9
21/04/2017,Albury,14.5,17.6,16.05,0,N,17,SW,WSW,9,11,10,95,89,92,1025.6,1024.7,1025.15,15,16.5
22/04/2017,Albury,14.8,19.7,17.25,9.6,ENE,19,N,SW,4,13,8.5,100,77,88.5,1026.2,1023.2,1024.7,15.6,19
23/04/2017,Albury,11.2,23.8,17.5,31.2,SE,13,SW,WNW,7,7,7,87,53,70,1025,1021.4,1023.2,15.7,22.5
24/04/2017,Albury,11,23.3,17.15,0.2,ESE,17,WSW,WNW,2,9,5.5,81,59,70,1022.3,1016.9,1019.6,15.8,22.8
25/04/2017,Albury,15.4,20.4,17.9,0,WNW,35,SW,NNW,9,17,13,100,76,88,1009.5,1006.5,1008,16.3,20.1
26/04/2017,Albury,10,15.7,12.85,0,SW,43,SSE,SSW,24,28,26,85,59,72,1006.9,1008.4,1007.65,10.4,14.7
27/04/2017,Albury,2.4,16.7,9.55,0,SW,31,SSW,W,4,17,10.5,71,41,56,1020.7,1019.2,1019.95,9.6,16.2
28/04/2017,Albury,3.5,17.3,10.4,0,WNW,24,SE,E,0,15,7.5,79,58,68.5,1025.3,1022.6,1023.95,8.3,16.7
29/04/2017,Albury,6.3,19.8,13.05,0,W,24,WSW,S,6,9,7.5,100,64,82,1023.2,1020.7,1021.95,10,19
30/04/2017,Albury,6.8,19.9,13.35,0,ENE,17,N,SE,6,4,5,99,61,80,1023.6,1020.1,1021.85,10.8,18.4
1/05/2017,Albury,7.1,19.1,13.1,0,WSW,17,NW,NW,6,7,6.5,96,59,77.5,1018.9,1015.8,1017.35,12,18.1
2/05/2017,Albury,9.7,16.4,13.05,0,WNW,41,WSW,WSW,20,24,22,81,42,61.5,1018.8,1019.3,1019.05,12.6,16
3/05/2017,Albury,2.4,17.9,10.15,0,SSE,20,SW,ESE,2,7,4.5,66,37,51.5,1029.4,1027.7,1028.55,8.6,16.6
4/05/2017,Albury,3.5,18.8,11.15,0,ESE,17,SW,NNW,2,6,4,72,46,59,1031.9,1028.5,1030.2,9.5,17.9
5/05/2017,Albury,4.5,18.7,11.6,0,SE,19,SW,SSW,7,13,10,80,62,71,1030.9,1026.1,1028.5,9.9,18.3
6/05/2017,Albury,6.9,21.1,14,0,WSW,43,S,NW,0,22,11,98,40,69,1023.8,1020.4,1022.1,10.2,20.7
7/05/2017,Albury,4.1,16.1,10.1,0,WSW,35,SSW,SSE,11,20,15.5,70,39,54.5,1027.9,1026.9,1027.4,9.3,15
8/05/2017,Albury,1.7,16.8,9.25,0,NNE,17,NNW,SE,9,7,8,80,47,63.5,1030.4,1027.1,1028.75,6.4,16.3
9/05/2017,Albury,2.7,18.1,10.4,0,ESE,15,WSW,ESE,2,6,4,79,47,63,1029.1,1024.8,1026.95,8.2,17.6
10/05/2017,Albury,3.1,19.8,11.45,0,W,17,N,ENE,2,4,3,76,51,63.5,1026.7,1023.3,1025,10.3,18.5
11/05/2017,Albury,3.9,19.9,11.9,0,WSW,15,SW,SE,0,6,3,100,48,74,1026.4,1023.6,1025,7.9,19.7
12/05/2017,Albury,4.2,16.4,10.3,0,ESE,17,SSW,SE,2,9,5.5,100,64,82,1027.2,1024,1025.6,7.6,16.2
13/05/2017,Albury,4.6,19.4,12,0,NE,28,SSW,SE,6,9,7.5,83,55,69,1024.6,1020.8,1022.7,10,19
14/05/2017,Albury,7.7,18.2,12.95,0,SE,20,SW,SE,6,9,7.5,82,59,70.5,1022.5,1019.7,1021.1,10.9,18.2
15/05/2017,Albury,4.7,19.6,12.15,0,ESE,17,SSW,NNW,4,7,5.5,90,50,70,1020.3,1016.9,1018.6,10,18.9
16/05/2017,Albury,4,18.8,11.4,0,NNE,13,N,NNE,0,6,3,79,54,66.5,1020.5,1017.6,1019.05,10.1,17.4
17/05/2017,Albury,4.4,17.6,11,18.6,E,15,WSW,ESE,0,7,3.5,91,63,77,1022.8,1020.3,1021.55,9.7,16.6
18/05/2017,Albury,6.7,22.6,14.65,0.2,ESE,20,WSW,ESE,0,11,5.5,77,44,60.5,1024.9,1021.6,1023.25,11.5,21.1
19/05/2017,Albury,9.8,15.3,12.55,0.2,ENE,31,SW,W,9,13,11,70,100,85,1021.8,1018.8,1020.3,14.8,13.7
20/05/2017,Albury,11.2,19.2,15.2,0,NNW,19,SW,NW,2,9,5.5,100,57,78.5,1018.6,1017.3,1017.95,13.2,18.9
21/05/2017,Albury,6.8,18.4,12.6,6.2,SE,13,SSW,ESE,0,7,3.5,100,66,83,1022.7,1021.1,1021.9,10.4,17.7
22/05/2017,Albury,5.9,17.4,11.65,0.2,NE,50,SSW,NNE,2,9,5.5,100,71,85.5,1025,1021,1023,9,17.1
23/05/2017,Albury,4.4,19.6,12,0,W,24,S,NNW,0,11,5.5,100,71,85.5,1021.2,1016.6,1018.9,9.9,18
24/05/2017,Albury,9.9,15.8,12.85,0,NW,35,SW,NW,19,19,19,84,72,78,1017.1,1017.5,1017.3,12.5,13.9
25/05/2017,Albury,4.2,14,9.1,7,W,20,SW,ENE,0,11,5.5,100,76,88,1023.6,1022,1022.8,8.8,13.5
26/05/2017,Albury,8.7,15.6,12.15,7.4,NE,15,N,ESE,7,9,8,93,73,83,1024,1021.3,1022.65,11.7,15.3
27/05/2017,Albury,6.1,17.6,11.85,0.4,ENE,19,W,SSE,6,11,8.5,94,63,78.5,1021.3,1016.4,1018.85,11.4,16.5
28/05/2017,Albury,9,14.3,11.65,5.2,W,44,WSW,SW,11,20,15.5,93,80,86.5,1010.8,1010.3,1010.55,11.1,11.3
